car,corner,stint,C,age,grip,lt
LEC,2,1,2,5.0,2.0626575666574816,98.805
LEC,3,1,2,5.0,1.6741839977235908,98.805
LEC,4,1,2,5.0,2.580720912866747,98.805
LEC,5,1,2,5.0,1.3109789141300927,98.805
LEC,6,1,2,5.0,0.9998531762452656,98.805
LEC,7,1,2,5.0,2.4171897115623695,98.805
LEC,8,1,2,5.0,1.1208334006524787,98.805
LEC,9,1,2,5.0,1.1208334006524787,98.805
LEC,10,1,2,5.0,1.1208334006524787,98.805
LEC,0,1,2,6.0,2.533150908326855,98.924
LEC,1,1,2,6.0,2.257889076339862,98.924
LEC,2,1,2,6.0,1.9341783221016902,98.924
LEC,3,1,2,6.0,1.2620970685525092,98.924
LEC,4,1,2,6.0,2.138999117681246,98.924
LEC,5,1,2,6.0,1.3848906987540865,98.924
LEC,6,1,2,6.0,0.8585226385063482,98.924
LEC,7,1,2,6.0,1.1510592638278234,98.924
LEC,8,1,2,6.0,1.4239934455069307,98.924
LEC,9,1,2,6.0,1.4239934455069307,98.924
LEC,10,1,2,6.0,1.4239934455069307,98.924
LEC,0,1,2,7.0,2.312032186016023,99.093
LEC,1,1,2,7.0,1.7741346895110177,99.093
LEC,2,1,2,7.0,1.8783906109641384,99.093
LEC,3,1,2,7.0,1.696981833219013,99.093
LEC,4,1,2,7.0,1.8488057784406915,99.093
LEC,5,1,2,7.0,1.2744948709154742,99.093
LEC,6,1,2,7.0,1.2092806535542615,99.093
LEC,7,1,2,7.0,1.9827510020015064,99.093
LEC,8,1,2,7.0,2.143729799473544,99.093
LEC,9,1,2,7.0,2.143729799473544,99.093
LEC,10,1,2,7.0,1.623991828196562,99.093
LEC,0,1,2,8.0,2.4330066439531355,99.086
LEC,1,1,2,8.0,1.8270864379241079,99.086
LEC,2,1,2,8.0,2.4582482305749656,99.086
LEC,3,1,2,8.0,2.1119663855205104,99.086
LEC,4,1,2,8.0,2.088397951151178,99.086
LEC,5,1,2,8.0,1.308528893208536,99.086
LEC,6,1,2,8.0,0.7532955854795028,99.086
LEC,7,1,2,8.0,2.0510820861248353,99.086
LEC,8,1,2,8.0,1.4416343188881677,99.086
LEC,9,1,2,8.0,1.4416343188881677,99.086
LEC,10,1,2,8.0,1.4416343188881677,99.086
LEC,0,1,2,9.0,2.686328286592571,99.083
LEC,1,1,2,9.0,1.6817462307788582,99.083
LEC,2,1,2,9.0,1.4766231066767472,99.083
LEC,3,1,2,9.0,1.0759326115122159,99.083
LEC,4,1,2,9.0,1.577379238181154,99.083
LEC,5,1,2,9.0,1.4265405824584063,99.083
LEC,6,1,2,9.0,0.8584850610349055,99.083
LEC,7,1,2,9.0,1.6582523048381241,99.083
LEC,8,1,2,9.0,1.3533275756964143,99.083
LEC,9,1,2,9.0,1.3533275756964143,99.083
LEC,10,1,2,9.0,1.3533275756964143,99.083
LEC,0,1,2,10.0,2.704380046542833,99.31
LEC,1,1,2,10.0,1.7807446844563979,99.31
LEC,2,1,2,10.0,1.893448025167241,99.31
LEC,3,1,2,10.0,0.5757098940038426,99.31
LEC,4,1,2,10.0,1.340302522311827,99.31
LEC,5,1,2,10.0,1.303605716602006,99.31
LEC,6,1,2,10.0,0.8464484745629068,99.31
LEC,7,1,2,10.0,2.3626517174049098,99.31
LEC,8,1,2,10.0,1.3869252208764806,99.31
LEC,9,1,2,10.0,1.3869252208764806,99.31
LEC,10,1,2,10.0,1.3869252208764806,99.31
LEC,0,1,2,11.0,2.2082614079230227,99.562
LEC,1,1,2,11.0,1.4941572185833005,99.562
LEC,2,1,2,11.0,2.0677182397416005,99.562
LEC,3,1,2,11.0,1.4584683584618308,99.562
LEC,4,1,2,11.0,2.4210674002162422,99.562
LEC,5,1,2,11.0,1.4855341467554797,99.562
LEC,6,1,2,11.0,1.0208848101765062,99.562
LEC,7,1,2,11.0,1.5068528592256378,99.562
LEC,8,1,2,11.0,1.3551338915483306,99.562
LEC,9,1,2,11.0,1.3551338915483306,99.562
LEC,10,1,2,11.0,1.4279555428543922,99.562
LEC,0,1,2,12.0,2.370355151320262,99.641
LEC,1,1,2,12.0,2.0979707586317313,99.641
LEC,2,1,2,12.0,1.5484082794783476,99.641
LEC,3,1,2,12.0,1.487653925299177,99.641
LEC,4,1,2,12.0,2.026028202690474,99.641
LEC,5,1,2,12.0,1.4113170288777594,99.641
LEC,6,1,2,12.0,1.178388740497718,99.641
LEC,7,1,2,12.0,1.7538481284908818,99.641
LEC,8,1,2,12.0,1.381293356411941,99.641
LEC,9,1,2,12.0,1.381293356411941,99.641
LEC,10,1,2,12.0,1.381293356411941,99.641
LEC,0,1,2,13.0,2.2070758447237977,99.375
LEC,1,1,2,13.0,2.111376813045934,99.375
LEC,2,1,2,13.0,1.8725586658974949,99.375
LEC,3,1,2,13.0,1.2441014839694404,99.375
LEC,4,1,2,13.0,1.6188323296971803,99.375
LEC,5,1,2,13.0,1.186886370673051,99.375
LEC,6,1,2,13.0,0.824248683808233,99.375
LEC,7,1,2,13.0,1.3953722499186905,99.375
LEC,8,1,2,13.0,1.5244706123992793,99.375
LEC,9,1,2,13.0,1.4343761119047884,99.375
LEC,10,1,2,13.0,1.422804368160544,99.375
LEC,0,1,2,14.0,1.9641588151307334,118.712
LEC,1,1,2,14.0,1.3408155370444212,118.712
LEC,2,1,2,14.0,1.5993912037209235,118.712
LEC,3,1,2,14.0,1.2182068943086524,118.712
LEC,4,1,2,14.0,1.3108091326715618,118.712
LEC,5,1,2,14.0,0.9859213690453174,118.712
LEC,6,1,2,14.0,0.6578184770936377,118.712
LEC,7,1,2,14.0,2.0374763307694934,118.712
LEC,8,1,2,14.0,1.6854243146878147,118.712
LEC,9,1,2,14.0,1.6854243146878147,118.712
LEC,10,1,2,14.0,1.6854243146878147,118.712
LEC,0,1,2,15.0,1.9212631764108377,99.479
LEC,1,1,2,15.0,1.782503333995922,99.479
LEC,2,1,2,15.0,1.7392654047461948,99.479
LEC,3,1,2,15.0,1.4566540907784171,99.479
LEC,4,1,2,15.0,2.2371343779634296,99.479
LEC,5,1,2,15.0,1.2069388268115844,99.479
LEC,6,1,2,15.0,0.8199079097855347,99.479
LEC,7,1,2,15.0,1.9660132252544467,99.479
LEC,8,1,2,15.0,0.9961252278334816,99.479
LEC,9,1,2,15.0,0.9961252278334816,99.479
LEC,10,1,2,15.0,1.4449778643041078,99.479
LEC,0,1,2,16.0,2.2206290658719174,99.648
LEC,1,1,2,16.0,1.805323567377493,99.648
LEC,2,1,2,16.0,2.0160687280533103,99.648
LEC,3,1,2,16.0,0.6805151237026429,99.648
LEC,4,1,2,16.0,2.249384141083132,99.648
LEC,5,1,2,16.0,1.1561696872636416,99.648
LEC,6,1,2,16.0,0.7681686808528049,99.648
LEC,7,1,2,16.0,2.637977810606493,99.648
LEC,8,1,2,16.0,1.5232343892967635,99.648
LEC,9,1,2,16.0,1.5232343892967635,99.648
LEC,10,1,2,16.0,1.5232343892967635,99.648
LEC,0,2,2,2.0,2.2194357931111326,98.574
LEC,1,2,2,2.0,2.1520033499275932,98.574
LEC,2,2,2,2.0,2.2287185555809232,98.574
LEC,3,2,2,2.0,1.205540784326876,98.574
LEC,4,2,2,2.0,1.771833632982261,98.574
LEC,5,2,2,2.0,1.3252869628987696,98.574
LEC,6,2,2,2.0,1.4349989414702287,98.574
LEC,7,2,2,2.0,1.4645522443867174,98.574
LEC,8,2,2,2.0,1.2787557667377527,98.574
LEC,9,2,2,2.0,1.2787557667377527,98.574
LEC,10,2,2,2.0,1.2787557667377527,98.574
LEC,0,2,2,3.0,2.2290499776201895,98.169
LEC,1,2,2,3.0,2.2094599833387014,98.169
LEC,2,2,2,3.0,1.9686088451767818,98.169
LEC,3,2,2,3.0,1.2952055286333313,98.169
LEC,4,2,2,3.0,1.7312474802970736,98.169
LEC,5,2,2,3.0,1.609899366988815,98.169
LEC,6,2,2,3.0,0.9188669460072886,98.169
LEC,7,2,2,3.0,1.5569624677616491,98.169
LEC,8,2,2,3.0,1.188541631537234,98.169
LEC,9,2,2,3.0,1.188541631537234,98.169
LEC,10,2,2,3.0,1.3247921500059712,98.169
LEC,0,2,2,4.0,2.9721316536722497,98.166
LEC,1,2,2,4.0,1.8224701243392418,98.166
LEC,2,2,2,4.0,2.219699482552247,98.166
LEC,3,2,2,4.0,1.5181289562064293,98.166
LEC,4,2,2,4.0,2.125829351156286,98.166
LEC,5,2,2,4.0,1.4490153427856287,98.166
LEC,6,2,2,4.0,0.9190258022012477,98.166
LEC,7,2,2,4.0,2.0567264887335654,98.166
LEC,8,2,2,4.0,1.5497357682456694,98.166
LEC,9,2,2,4.0,1.5497357682456694,98.166
LEC,10,2,2,4.0,1.5497357682456694,98.166
LEC,0,2,2,5.0,2.1399760637908884,97.945
LEC,1,2,2,5.0,2.3168998189740395,97.945
LEC,2,2,2,5.0,2.0612573658601314,97.945
LEC,3,2,2,5.0,1.7209009086433722,97.945
LEC,4,2,2,5.0,2.4442196012390114,97.945
LEC,5,2,2,5.0,1.5180288535075426,97.945
LEC,6,2,2,5.0,1.004609701452129,97.945
LEC,7,2,2,5.0,1.274431733896157,97.945
LEC,8,2,2,5.0,1.102334506164317,97.945
LEC,9,2,2,5.0,1.102334506164317,97.945
LEC,10,2,2,5.0,1.4066055055047337,97.945
LEC,0,2,2,6.0,2.547844963230585,98.005
LEC,1,2,2,6.0,2.1148401119868607,98.005
LEC,2,2,2,6.0,2.732596131219431,98.005
LEC,3,2,2,6.0,1.955682356969274,98.005
LEC,4,2,2,6.0,2.2374511625907103,98.005
LEC,5,2,2,6.0,1.4217727420238957,98.005
LEC,6,2,2,6.0,0.8565842764783183,98.005
LEC,7,2,2,6.0,1.6637279385217807,98.005
LEC,8,2,2,6.0,1.1698518885145353,98.005
LEC,9,2,2,6.0,1.1698518885145353,98.005
LEC,10,2,2,6.0,1.438263526567704,98.005
LEC,0,2,2,7.0,2.269555530416259,97.88
LEC,1,2,2,7.0,2.0129449555134244,97.88
LEC,2,2,2,7.0,1.800415622042375,97.88
LEC,3,2,2,7.0,1.6548682422068903,97.88
LEC,4,2,2,7.0,1.775937460997114,97.88
LEC,5,2,2,7.0,1.2844000035725336,97.88
LEC,6,2,2,7.0,1.0858534154796788,97.88
LEC,7,2,2,7.0,1.7441638882380255,97.88
LEC,8,2,2,7.0,1.1453333501671057,97.88
LEC,9,2,2,7.0,1.1453333501671057,97.88
LEC,10,2,2,7.0,1.1453333501671057,97.88
LEC,0,2,2,8.0,2.420957427253155,98.12
LEC,1,2,2,8.0,1.814127647631092,98.12
LEC,2,2,2,8.0,1.8428854145411508,98.12
LEC,3,2,2,8.0,0.9895701356363152,98.12
LEC,4,2,2,8.0,1.7966161088292278,98.12
LEC,5,2,2,8.0,1.265428104440883,98.12
LEC,6,2,2,8.0,1.0951360176699172,98.12
LEC,7,2,2,8.0,1.319468200518754,98.12
LEC,8,2,2,8.0,1.4372007398181978,98.12
LEC,9,2,2,8.0,1.4372007398181978,98.12
LEC,10,2,2,8.0,1.4988035101597892,98.12
LEC,0,2,2,9.0,2.2503703179256704,98.385
LEC,1,2,2,9.0,1.6155442816637464,98.385
LEC,2,2,2,9.0,2.43995583673617,98.385
LEC,3,2,2,9.0,0.8634390803255043,98.385
LEC,4,2,2,9.0,2.1751508416264866,98.385
LEC,5,2,2,9.0,1.3268399291432438,98.385
LEC,6,2,2,9.0,1.0686781796243066,98.385
LEC,7,2,2,9.0,1.8116448039083373,98.385
LEC,8,2,2,9.0,1.1556648092160648,98.385
LEC,9,2,2,9.0,1.1556648092160648,98.385
LEC,10,2,2,9.0,1.536014384000217,98.385
LEC,0,2,2,10.0,2.243765157507039,99.317
LEC,1,2,2,10.0,2.30465655144957,99.317
LEC,2,2,2,10.0,1.981770347976003,99.317
LEC,3,2,2,10.0,1.3016964782896714,99.317
LEC,4,2,2,10.0,1.8450025238450813,99.317
LEC,5,2,2,10.0,1.3185131153093173,99.317
LEC,6,2,2,10.0,0.9613502558239043,99.317
LEC,7,2,2,10.0,1.937772867623079,99.317
LEC,8,2,2,10.0,1.678315217439441,99.317
LEC,9,2,2,10.0,1.678315217439441,99.317
LEC,10,2,2,10.0,0.9620073032918395,99.317
LEC,0,2,2,11.0,2.6024751211389012,98.586
LEC,1,2,2,11.0,2.065557995280788,98.586
LEC,2,2,2,11.0,2.7062050458063918,98.586
LEC,3,2,2,11.0,2.591737632364272,98.586
LEC,4,2,2,11.0,2.7871134804846585,98.586
LEC,5,2,2,11.0,1.1482315855125849,98.586
LEC,6,2,2,11.0,0.9690187833195062,98.586
LEC,7,2,2,11.0,1.4868724833094182,98.586
LEC,8,2,2,11.0,1.4092531733763392,98.586
LEC,9,2,2,11.0,1.4092531733763392,98.586
LEC,10,2,2,11.0,1.4333351375428003,98.586
LEC,0,2,2,12.0,2.2530654327473125,98.523
LEC,1,2,2,12.0,1.426716433592653,98.523
LEC,2,2,2,12.0,2.4863528896613083,98.523
LEC,3,2,2,12.0,1.4396350910604248,98.523
LEC,4,2,2,12.0,1.3021024408137372,98.523
LEC,5,2,2,12.0,1.3658405427886373,98.523
LEC,6,2,2,12.0,1.414444088321271,98.523
LEC,7,2,2,12.0,1.4049332012554137,98.523
LEC,8,2,2,12.0,1.4565334933512668,98.523
LEC,9,2,2,12.0,1.4565334933512668,98.523
LEC,10,2,2,12.0,1.5057589284192663,98.523
LEC,0,2,2,13.0,2.2397617761805773,98.476
LEC,1,2,2,13.0,1.9927393778389138,98.476
LEC,2,2,2,13.0,2.1639147194944752,98.476
LEC,3,2,2,13.0,1.3074713007471326,98.476
LEC,4,2,2,13.0,1.882038897057986,98.476
LEC,5,2,2,13.0,1.2599371783751436,98.476
LEC,6,2,2,13.0,1.0548842389885753,98.476
LEC,7,2,2,13.0,1.611491723220002,98.476
LEC,8,2,2,13.0,1.3406948018319431,98.476
LEC,9,2,2,13.0,1.3406948018319431,98.476
LEC,10,2,2,13.0,1.3913114405294775,98.476
LEC,0,2,2,14.0,2.04237128238626,98.889
LEC,1,2,2,14.0,1.444558795439007,98.889
LEC,2,2,2,14.0,1.9932756539655496,98.889
LEC,3,2,2,14.0,1.1662783172074542,98.889
LEC,4,2,2,14.0,2.6986918859344,98.889
LEC,5,2,2,14.0,1.6745662373551682,98.889
LEC,6,2,2,14.0,0.899587960767853,98.889
LEC,7,2,2,14.0,1.9308311933256028,98.889
LEC,8,2,2,14.0,1.3317348332984602,98.889
LEC,9,2,2,14.0,1.3317348332984602,98.889
LEC,10,2,2,14.0,1.3918098655783244,98.889
LEC,0,2,2,15.0,2.6789171634141296,98.661
LEC,1,2,2,15.0,2.9239132505004704,98.661
LEC,2,2,2,15.0,1.8250587178853832,98.661
LEC,3,2,2,15.0,1.3994068698137403,98.661
LEC,4,2,2,15.0,1.395011705153828,98.661
LEC,5,2,2,15.0,1.498768833395406,98.661
LEC,6,2,2,15.0,1.054516745403067,98.661
LEC,7,2,2,15.0,0.9286935028100869,98.661
LEC,8,2,2,15.0,1.0068800350374738,98.661
LEC,9,2,2,15.0,1.0068800350374738,98.661
LEC,10,2,2,15.0,1.2256317003497723,98.661
LEC,0,2,2,16.0,2.1653680482482263,98.703
LEC,1,2,2,16.0,2.0424546478989423,98.703
LEC,2,2,2,16.0,2.478810068967081,98.703
LEC,3,2,2,16.0,2.01283263615717,98.703
LEC,4,2,2,16.0,1.5184590215005782,98.703
LEC,5,2,2,16.0,1.4494418337675057,98.703
LEC,6,2,2,16.0,1.2017049965006166,98.703
LEC,7,2,2,16.0,1.424840592655919,98.703
LEC,8,2,2,16.0,1.2567746958494488,98.703
LEC,9,2,2,16.0,1.2567746958494488,98.703
LEC,10,2,2,16.0,1.4595013357753548,98.703
LEC,0,3,1,2.0,3.5394503552028227,96.781
LEC,1,3,1,2.0,2.3480137938709467,96.781
LEC,2,3,1,2.0,2.431566178177617,96.781
LEC,3,3,1,2.0,0.9570465476056853,96.781
LEC,4,3,1,2.0,1.730552549069384,96.781
LEC,5,3,1,2.0,1.046032620663591,96.781
LEC,6,3,1,2.0,1.1772154516991975,96.781
LEC,7,3,1,2.0,1.4303456354514341,96.781
LEC,8,3,1,2.0,1.06896723715811,96.781
LEC,9,3,1,2.0,1.06896723715811,96.781
LEC,10,3,1,2.0,1.7127414330262458,96.781
LEC,0,3,1,3.0,2.5094903572499123,96.891
LEC,1,3,1,3.0,2.044636852599532,96.891
LEC,2,3,1,3.0,2.213740979385263,96.891
LEC,3,3,1,3.0,2.213740979385263,96.891
LEC,4,3,1,3.0,1.6221557691020994,96.891
LEC,5,3,1,3.0,1.3382286290419447,96.891
LEC,6,3,1,3.0,0.6873771735678731,96.891
LEC,7,3,1,3.0,1.4771053293983367,96.891
LEC,8,3,1,3.0,1.3534857116465355,96.891
LEC,9,3,1,3.0,1.3534857116465355,96.891
LEC,10,3,1,3.0,1.7814305420363732,96.891
LEC,0,3,1,4.0,2.5914758715654207,96.493
LEC,1,3,1,4.0,2.2584156255080905,96.493
LEC,2,3,1,4.0,1.9554939024680422,96.493
LEC,3,3,1,4.0,1.5997032406283753,96.493
LEC,4,3,1,4.0,1.890479189704527,96.493
LEC,5,3,1,4.0,1.3268105043152174,96.493
LEC,6,3,1,4.0,0.9494492620760688,96.493
LEC,7,3,1,4.0,1.344107020107511,96.493
LEC,8,3,1,4.0,1.1864786670981222,96.493
LEC,9,3,1,4.0,1.1864786670981222,96.493
LEC,10,3,1,4.0,1.7615463650009098,96.493
LEC,0,3,1,5.0,2.55139701498099,96.672
LEC,1,3,1,5.0,2.3798164142290426,96.672
LEC,2,3,1,5.0,2.274187432170292,96.672
LEC,3,3,1,5.0,1.115697292566578,96.672
LEC,4,3,1,5.0,1.6503786170272812,96.672
LEC,5,3,1,5.0,1.3656638360583528,96.672
LEC,6,3,1,5.0,1.2624789001185939,96.672
LEC,7,3,1,5.0,1.4454507974887951,96.672
LEC,8,3,1,5.0,1.245753822860861,96.672
LEC,9,3,1,5.0,1.245753822860861,96.672
LEC,10,3,1,5.0,1.4429365893754433,96.672
LEC,0,3,1,6.0,2.447099009370184,96.362
LEC,1,3,1,6.0,2.0304961336424263,96.362
LEC,2,3,1,6.0,1.5047403509813715,96.362
LEC,3,3,1,6.0,1.1773979041076905,96.362
LEC,4,3,1,6.0,1.7657942549570798,96.362
LEC,5,3,1,6.0,1.7114759373373254,96.362
LEC,6,3,1,6.0,1.358603495617682,96.362
LEC,7,3,1,6.0,1.5430870915539476,96.362
LEC,8,3,1,6.0,1.274439953193826,96.362
LEC,9,3,1,6.0,1.274439953193826,96.362
LEC,10,3,1,6.0,1.3461722047505391,96.362
LEC,0,3,1,7.0,2.292091449720323,96.921
LEC,1,3,1,7.0,1.8026246252996352,96.921
LEC,2,3,1,7.0,2.2234133945030483,96.921
LEC,3,3,1,7.0,1.123362155656888,96.921
LEC,4,3,1,7.0,1.6642272236714393,96.921
LEC,5,3,1,7.0,1.3988404855137335,96.921
LEC,6,3,1,7.0,1.0286681025276634,96.921
LEC,7,3,1,7.0,1.5538471498906181,96.921
LEC,8,3,1,7.0,0.9019157815431615,96.921
LEC,9,3,1,7.0,1.2280421192780948,96.921
LEC,10,3,1,7.0,1.4757166605269758,96.921
LEC,0,3,1,8.0,2.49699199425165,97.355
LEC,1,3,1,8.0,2.3876597846890215,97.355
LEC,2,3,1,8.0,2.166179340255962,97.355
LEC,3,3,1,8.0,0.9512686130707628,97.355
LEC,4,3,1,8.0,1.5215155389201094,97.355
LEC,5,3,1,8.0,1.3412481853901703,97.355
LEC,6,3,1,8.0,0.9160274764563737,97.355
LEC,7,3,1,8.0,1.4358003107997457,97.355
LEC,8,3,1,8.0,2.3119438081197674,97.355
LEC,9,3,1,8.0,2.3119438081197674,97.355
LEC,10,3,1,8.0,1.5460263782888448,97.355
LEC,0,3,1,9.0,2.6015004359475262,98.056
LEC,1,3,1,9.0,1.8060233282321898,98.056
LEC,2,3,1,9.0,2.2438712128709244,98.056
LEC,3,3,1,9.0,1.0849417789221707,98.056
LEC,4,3,1,9.0,1.7362492705520642,98.056
LEC,5,3,1,9.0,1.3801928610928496,98.056
LEC,6,3,1,9.0,1.0845506075777243,98.056
LEC,7,3,1,9.0,1.5019381629915647,98.056
LEC,8,3,1,9.0,1.0816068861139303,98.056
LEC,9,3,1,9.0,1.0816068861139303,98.056
LEC,10,3,1,9.0,1.5765121439249725,98.056
LEC,0,3,1,10.0,2.3161608054439715,98.401
LEC,1,3,1,10.0,1.6409141797816431,98.401
LEC,2,3,1,10.0,1.4225797613911786,98.401
LEC,3,3,1,10.0,1.2642529022191615,98.401
LEC,4,3,1,10.0,1.518605926671242,98.401
LEC,5,3,1,10.0,1.237486086674673,98.401
LEC,6,3,1,10.0,1.213797824861538,98.401
LEC,7,3,1,10.0,1.2512258028153322,98.401
LEC,8,3,1,10.0,0.919014114958899,98.401
LEC,9,3,1,10.0,0.919014114958899,98.401
LEC,10,3,1,10.0,1.4849356161696632,98.401
LEC,0,3,1,11.0,2.641175432179221,97.234
LEC,1,3,1,11.0,2.0696130120484737,97.234
LEC,2,3,1,11.0,2.556240396929027,97.234
LEC,3,3,1,11.0,0.8576399840025737,97.234
LEC,4,3,1,11.0,2.070618044353327,97.234
LEC,5,3,1,11.0,1.4601936531506239,97.234
LEC,6,3,1,11.0,0.896435583291184,97.234
LEC,7,3,1,11.0,1.4644735362410377,97.234
LEC,8,3,1,11.0,1.3949122176353808,97.234
LEC,9,3,1,11.0,1.5381669304784633,97.234
LEC,10,3,1,11.0,1.644711209406322,97.234
LEC,0,3,1,12.0,2.5828152417674097,97.196
LEC,1,3,1,12.0,1.901207148887819,97.196
LEC,2,3,1,12.0,2.3332895821842077,97.196
LEC,3,3,1,12.0,1.424871338724634,97.196
LEC,4,3,1,12.0,1.5514628460685698,97.196
LEC,5,3,1,12.0,1.411198330576303,97.196
LEC,6,3,1,12.0,0.7675465507341962,97.196
LEC,7,3,1,12.0,1.6309901161004199,97.196
LEC,8,3,1,12.0,1.2121337796303226,97.196
LEC,9,3,1,12.0,1.2121337796303226,97.196
LEC,10,3,1,12.0,1.735732783481462,97.196
LEC,0,3,1,13.0,2.2396539874018027,97.34
LEC,1,3,1,13.0,1.9342167011200306,97.34
LEC,2,3,1,13.0,2.4535520488647284,97.34
LEC,3,3,1,13.0,1.383824576864712,97.34
LEC,4,3,1,13.0,1.9836290651429767,97.34
LEC,5,3,1,13.0,1.3373783912727153,97.34
LEC,6,3,1,13.0,1.9827291964789544,97.34
LEC,7,3,1,13.0,2.5817766178656156,97.34
LEC,8,3,1,13.0,2.0494379467030317,97.34
LEC,9,3,1,13.0,2.0494379467030317,97.34
LEC,10,3,1,13.0,1.2274170892267506,97.34
LEC,0,3,1,14.0,2.46048169776901,97.518
LEC,1,3,1,14.0,1.5501923070994799,97.518
LEC,2,3,1,14.0,2.2984878309658026,97.518
LEC,3,3,1,14.0,1.6797619371700439,97.518
LEC,4,3,1,14.0,2.1766534024251505,97.518
LEC,5,3,1,14.0,1.3399557727013214,97.518
LEC,6,3,1,14.0,1.14450512670063,97.518
LEC,7,3,1,14.0,1.2891139608645057,97.518
LEC,8,3,1,14.0,1.461783644290903,97.518
LEC,9,3,1,14.0,1.381520786236644,97.518
LEC,10,3,1,14.0,1.6109486602628615,97.518
LEC,0,3,1,15.0,2.253997218763476,97.608
LEC,1,3,1,15.0,1.9108832629252415,97.608
LEC,2,3,1,15.0,1.938944488336233,97.608
LEC,3,3,1,15.0,1.2497272587619208,97.608
LEC,4,3,1,15.0,1.757662130260832,97.608
LEC,5,3,1,15.0,1.2847549692933942,97.608
LEC,6,3,1,15.0,1.2409717697079592,97.608
LEC,7,3,1,15.0,1.6584474377538665,97.608
LEC,8,3,1,15.0,1.2334497655460717,97.608
LEC,9,3,1,15.0,1.1842155043694746,97.608
LEC,10,3,1,15.0,1.1842155043694746,97.608
LEC,0,3,1,16.0,2.7744491900158166,97.604
LEC,1,3,1,16.0,1.1167094918117453,97.604
LEC,2,3,1,16.0,1.9979651046469515,97.604
LEC,3,3,1,16.0,0.9004352507215837,97.604
LEC,4,3,1,16.0,1.5460694001224393,97.604
LEC,5,3,1,16.0,1.4270028937282422,97.604
LEC,6,3,1,16.0,1.0701365395950833,97.604
LEC,7,3,1,16.0,1.3820881440032968,97.604
LEC,8,3,1,16.0,1.315211344528877,97.604
LEC,9,3,1,16.0,1.315211344528877,97.604
LEC,10,3,1,16.0,1.895479417864316,97.604
LEC,0,3,1,17.0,2.2887437230430008,97.563
LEC,1,3,1,17.0,1.8618235977510522,97.563
LEC,2,3,1,17.0,2.282535112955326,97.563
LEC,3,3,1,17.0,1.277807415320453,97.563
LEC,4,3,1,17.0,2.5588335319244613,97.563
LEC,5,3,1,17.0,1.1412759894170394,97.563
LEC,6,3,1,17.0,1.1533877745038505,97.563
LEC,7,3,1,17.0,1.5851887608159458,97.563
LEC,8,3,1,17.0,1.096195178219298,97.563
LEC,9,3,1,17.0,1.096195178219298,97.563
LEC,10,3,1,17.0,1.8692537260273145,97.563
LEC,0,3,1,18.0,2.689674054663307,97.773
LEC,1,3,1,18.0,1.7773403527706966,97.773
LEC,2,3,1,18.0,2.3048599941161156,97.773
LEC,3,3,1,18.0,1.3989907143719933,97.773
LEC,4,3,1,18.0,1.383831990433158,97.773
LEC,5,3,1,18.0,1.2611223953836623,97.773
LEC,6,3,1,18.0,1.0366624263741304,97.773
LEC,7,3,1,18.0,1.6902411187828523,97.773
LEC,8,3,1,18.0,1.1063952436652515,97.773
LEC,9,3,1,18.0,1.1581094059920727,97.773
LEC,10,3,1,18.0,1.31857021505557,97.773
LEC,0,3,1,19.0,2.0057438815761994,98.049
LEC,1,3,1,19.0,1.6832738013080775,98.049
LEC,2,3,1,19.0,2.090414356249158,98.049
LEC,3,3,1,19.0,1.4274700459754857,98.049
LEC,4,3,1,19.0,2.1814286623222006,98.049
LEC,5,3,1,19.0,1.221300870232877,98.049
LEC,6,3,1,19.0,1.1666487917573105,98.049
LEC,7,3,1,19.0,1.6324705162822166,98.049
LEC,8,3,1,19.0,2.299954157038068,98.049
LEC,9,3,1,19.0,2.299954157038068,98.049
LEC,10,3,1,19.0,1.0170993318498707,98.049
NOR,0,1,2,5.0,2.2252257168345415,97.66
NOR,1,1,2,5.0,1.808120740976427,97.66
NOR,2,1,2,5.0,2.375990056413229,97.66
NOR,3,1,2,5.0,2.0921797236338215,97.66
NOR,4,1,2,5.0,1.891707172124669,97.66
NOR,5,1,2,5.0,1.542193152516796,97.66
NOR,6,1,2,5.0,1.2921153791561568,97.66
NOR,7,1,2,5.0,2.1376396273025704,97.66
NOR,8,1,2,5.0,2.5729424305176463,97.66
NOR,9,1,2,5.0,2.5729424305176463,97.66
NOR,10,1,2,5.0,1.6896051355205897,97.66
NOR,0,1,2,6.0,2.6067816064188296,98.158
NOR,1,1,2,6.0,1.9349336722940829,98.158
NOR,2,1,2,6.0,1.833795793940022,98.158
NOR,3,1,2,6.0,1.5014033950035668,98.158
NOR,4,1,2,6.0,2.305106066100336,98.158
NOR,5,1,2,6.0,1.0267583713243607,98.158
NOR,6,1,2,6.0,0.6060623912309517,98.158
NOR,7,1,2,6.0,1.8985515025187298,98.158
NOR,8,1,2,6.0,1.4919910048346292,98.158
NOR,9,1,2,6.0,1.4919910048346292,98.158
NOR,10,1,2,6.0,1.4919910048346292,98.158
NOR,0,1,2,7.0,2.7055488502588196,98.394
NOR,1,1,2,7.0,1.8726218360915388,98.394
NOR,2,1,2,7.0,0.9576828128844292,98.394
NOR,3,1,2,7.0,0.8279339751393637,98.394
NOR,4,1,2,7.0,2.2234723406330583,98.394
NOR,5,1,2,7.0,1.4559048716996885,98.394
NOR,6,1,2,7.0,0.8894865502326624,98.394
NOR,7,1,2,7.0,1.9967744460630914,98.394
